Date,City,State
12/7/17 20:45,Indianapolis,IN
12/8/17 3:15,New York,NY
12/8/17 5:30,Maywood,CA
12/8/17 5:30,Montgomery,AL
12/8/17 5:30,Emeryville,CA
12/8/17 7:45,Southgate,MI
12/8/17 11:07,Westport,CT
12/8/17 12:37,Philadelphia,PA
12/8/17 12:37,Langhorne,PA
12/8/17 12:37,Philadelphia,PA
12/8/17 12:37,Oakland,CA
12/8/17 13:22,San Diego,CA
12/8/17 14:18,Falls Church,VA
12/8/17 14:18,Chicago,IL
12/8/17 14:52,Pendleton,Oregon
12/8/17 17:07,Willingboro,New Jersey
12/8/17 17:18,Frankenmuth,MI
12/8/17 17:18,Miamisburg,Ohio
12/8/17 17:18,Lewiston,ID
12/8/17 17:18,Columbus,IN
12/8/17 17:18,Providence,RI
12/8/17 17:18,Washington,DC
12/8/17 17:18,Hurricane,WV
12/8/17 17:18,South Bend,IN
12/8/17 17:18,Seattle,WA
12/8/17 17:18,Reno,NV
12/8/17 17:18,Medford,OR
12/8/17 17:18,Birch Run,MI
12/8/17 17:18,Franklin,Indiana
12/8/17 17:18,Portland,ME
12/8/17 17:18,San Antonio,Texas
12/8/17 17:18,Rochester,NY
12/8/17 17:18,Oklahoma City,OK
12/8/17 17:18,Little Rock,AR
12/8/17 17:18,Tulsa,OK
12/8/17 17:18,Albany,NY
12/8/17 17:18,Reno,Nevada
12/8/17 17:18,Toledo,OH
12/8/17 17:18,Chicago,IL
12/8/17 17:18,Yakima,WA
12/8/17 17:18,Asheville,NC
12/8/17 17:18,Kearney,NE
12/8/17 17:18,Bakersfield,CA
12/8/17 17:18,North Bend,OR
12/8/17 17:18,Steubenville,OH
12/8/17 17:18,Nashville,TN
12/8/17 17:18,Chicago,IL
12/8/17 17:18,Seattle,WA
12/8/17 17:18,Salt Lake City,UT
12/8/17 17:18,Lynchburg,VA
12/8/17 17:18,Syracuse,NY
12/8/17 17:18,Beloit,WI
12/8/17 17:30,Minneapolis,MN
12/8/17 17:30,Belleville,IL
12/8/17 17:35,Lynchburg,VA
12/8/17 17:39,St. Louis,MO
12/8/17 17:51,Columbia,MO
12/8/17 17:52,Chicago,IL
12/8/17 18:37,Washington,DC
12/8/17 18:41,Portland,OR
12/8/17 18:41,Beaumont,Texas
12/8/17 18:46,Roseburg,Oregon
12/8/17 19:37,Tampa,Florida
12/9/17 9:37,Fairfield,CT
12/9/17 11:21,San Ramon,CA
12/9/17 11:39,New York,NY
12/9/17 13:57,Harrison,NJ
12/9/17 17:07,New York,NY
12/10/17 3:01,Detroit,MI
12/10/17 5:52,Fort Collins,CO
12/10/17 7:00,Jackson,MI
12/10/17 9:03,Grand Rapids,MI
12/10/17 9:29,Harrison,NJ
12/10/17 11:41,Washington,DC
12/10/17 12:15,Cleveland,OH
12/10/17 13:00,Portland,Oregon
12/10/17 16:56,Washington,DC
12/11/17 3:03,Hartford,CT
12/11/17 3:03,Washington,DC
12/11/17 4:33,Detroit,MI
12/11/17 5:31,Evergreen,VA
12/11/17 8:31,Washington,DC
12/11/17 9:25,New Tazewell,TN
12/11/17 11:57,Annapolis,MD
12/11/17 12:03,Hyde Park,NY
12/11/17 13:13,Ridgefield,CT
12/11/17 15:15,Ann Arbor,mi
12/11/17 15:26,Grand Rapids,MI
12/11/17 16:00,Washington,DC
12/11/17 17:30,Pittsburgh,PA
12/11/17 17:41,Grass Valley,CA
12/11/17 20:30,Toledo,Ohio
12/11/17 22:33,Crystal Lake,IL
12/12/17 2:52,Suffern,NY
12/12/17 4:22,Brookfield,CT
12/12/17 7:22,San Francisco,CA
12/12/17 7:46,Montgomery,AL
12/12/17 7:56,Pensacola,FL
12/12/17 8:19,Framingham,MA
12/12/17 9:35,San Leandro,CA
12/12/17 10:54,Dallas,TX
12/12/17 16:15,Annapolis,Maryland
12/12/17 16:45,San Juan Capistrano,CA
12/12/17 17:11,Santa Ana,CA
12/12/17 18:15,Island Lake,IL
12/12/17 20:52,Los Angeles,CA
12/13/17 2:08,Los Angeles,CA
12/13/17 4:09,Greenville,SC
12/13/17 5:18,New York,NY
12/13/17 6:43,Haverhill,MA
12/13/17 8:52,Chesterfield,VA
12/13/17 9:13,Chesterfield,VA
12/13/17 10:00,Los Alamitos,California
12/13/17 11:41,Wausau,WI
12/13/17 12:37,Santa Monica,CA
12/13/17 13:33,Wausau,WI
12/13/17 14:18,Washington,DC
12/13/17 16:22,Mosinee,WI
12/13/17 16:33,Falls Church,VA
12/13/17 17:04,North Andover,MA
12/13/17 18:15,San Francisco,CA
12/13/17 19:33,Vacaville,CA
12/14/17 3:26,Baltimore,MD
12/14/17 7:52,Miami,FL
12/14/17 7:56,Pine Ridge,SD
12/14/17 9:15,Indianapolis,IN
12/14/17 10:38,Los Angeles,CA
12/14/17 12:15,San Francisco,CA
12/14/17 13:51,Washington,DC
12/14/17 13:56,New York,NY
12/14/17 13:56,New York,NY
12/14/17 14:07,Calabasas,CA
12/14/17 21:14,Winchester,VA
12/15/17 4:33,Dearbom,MI
12/15/17 5:30,Montgomery,AL
12/15/17 5:45,Emeryville,CA
12/15/17 8:30,Milwaukee,Wisconsin
12/15/17 10:00,Winchester,VA
12/15/17 13:33,New York,NY
12/15/17 14:52,Seal Beach,CA
12/15/17 19:22,Vermillion,South dakoda
12/16/17 7:11,Berryville,VA
12/16/17 16:13,Washington,DC
12/16/17 19:45,Washington,DC
12/16/17 21:03,Longview,Texas
12/17/17 7:39,Bryan,TX
12/17/17 11:18,Los Angeles,CA
12/18/17 0:03,Columbus,IN
12/18/17 4:33,New York,NY
12/18/17 6:03,Montgomery,AL
12/18/17 6:03,Illinois,Chicago
12/18/17 6:37,Little Rock,AR
12/18/17 6:39,Allentown,PA
12/18/17 8:08,New York,NY
12/18/17 8:41,Rockville,Maryland
12/18/17 10:33,Plainview,TX
12/18/17 10:46,Beaumont,tx
12/18/17 10:48,Bad Axe,MI
12/18/17 11:07,Waterloo,Iowa
12/18/17 11:18,Boston,MA
12/18/17 11:30,New York,NY
12/18/17 11:52,Illinois,Chicago
12/18/17 12:03,Cocoa,FL
12/18/17 12:44,Tupelo,MS
12/18/17 12:48,Pearland,TX
12/18/17 14:18,Rochester,NY
12/18/17 14:25,Mendon,NY
12/18/17 14:52,Auburn,NY
12/18/17 15:48,West Palm Beach,FL
12/18/17 15:48,West Palm Beach,FL
12/18/17 15:48,Wichita,KS
12/18/17 16:13,Atlantic City,NJ
12/18/17 17:07,New York,New York
12/18/17 18:03,Albany,New York
12/18/17 18:26,Danbury,CT
12/18/17 18:26,Vineland,NJ
12/18/17 19:56,Albany,NY
12/18/17 21:03,New York,New York
